date,close_btc,open_gold,open_vix,open_snp,open_msci,open_oil,open_eur_usd,open_cny_usd,open_jpy_usd,Subjectivity,Polarity,Polarity_shift,close_btc_log,open_snp_log,open_vix_log,open_msci_log,open_gold_log,open_oil_log,open_eur_usd_log,open_cny_usd_log,open_jpy_usd_log
2020-10-14,11429.5068359375,1889.699951171875,25.719999313354492,3515.469970703125,103.70999908447266,40.189998626708984,1.1747568845748901,0.14895138144493103,0.009511218406260014,0.2833333333333333,-0.1083333333333333,0.2224305555555555,9.34395360939586,8.164928499632351,3.24726887267247,4.641598533773879,7.544173339456904,3.693618174291141,0.16106121944319438,-1.9041353253110973,-4.65528329220228
2020-10-15,11495.349609375,1897.300048828125,27.100000381469727,3453.719970703125,101.44000244140625,41.130001068115234,1.1705764532089233,0.14872321486473083,0.009491718374192715,0.1266666666666666,0.1433333333333333,-0.1083333333333333,9.349697850773497,8.147207181506559,3.299533741962029,4.619467514756406,7.548187127605672,3.716737808211582,0.1574963225256725,-1.9056683189068746,-4.657335610655697
2020-10-16,11322.123046875,1898.5,27.15999984741211,3493.5,102.95999908447266,40.880001068115234,1.1705764532089233,0.14872321486473083,0.009491718374192715,0.3752604166666666,0.2824731691919191,0.1433333333333333,9.334513882482701,8.158659377992505,3.3017452970723844,4.634340554395803,7.5488193796718575,3.710640972023512,0.1574963225256725,-1.9056683189068746,-4.657335610655697
2020-10-17,11358.1015625,1898.5,27.15999984741211,3493.5,102.95999908447266,40.880001068115234,1.1705764532089233,0.14872321486473083,0.009491718374192715,0.3109090909090909,0.2107575757575757,0.2824731691919191,9.337686562332598,8.158659377992505,3.3017452970723844,4.634340554395803,7.5488193796718575,3.710640972023512,0.1574963225256725,-1.9056683189068746,-4.657335610655697
2020-10-18,11483.359375,1898.5,27.15999984741211,3493.5,102.95999908447266,40.880001068115234,1.1715638637542725,0.1493295133113861,0.009484246373176575,0.375,0.25,0.2107575757575757,9.348654255550514,8.158659377992505,3.3017452970723844,4.634340554395803,7.5488193796718575,3.710640972023512,0.1583394919948084,-1.901599916066559,-4.658123133345773
2020-10-19,11742.037109375,1907.300048828125,27.360000610351562,3493.659912109375,103.01000213623047,40.689998626708984,1.1768028736114502,0.14968492090702057,0.009481368586421013,0.2425,0.1375,0.25,9.370930597015578,8.158705151128204,3.3090821150625205,4.63482609163369,7.553443933983034,3.7059823282635116,0.1628013321881139,-1.8992227213740527,-4.6584266074787
2020-10-20,11916.3349609375,1901.300048828125,28.809999465942383,3439.3798828125,101.9000015258789,40.650001525878906,1.1829279661178589,0.14980824291706085,0.009480919688940048,0.3734038800705467,0.0356216931216931,0.1375,9.385665423620827,8.14304646749319,3.3607225305592063,4.623991955202957,7.5502931673969815,3.7049988735308155,0.16799269228675479,-1.898399183264297,-4.658473953819451
2020-10-21,12823.689453125,1913.5999755859375,29.1200008392334,3439.909912109375,101.77999877929688,41.220001220703125,1.1851290464401245,0.15037593245506287,0.009555570781230927,0.4749975198412698,0.1890848214285714,0.0356216931216931,9.459049477926696,8.143200561684225,3.3714252521483132,4.622813609167141,7.556741550998128,3.7189236050766534,0.16985166860739762,-1.8946169038415959,-4.6506309666814865
2020-10-22,12965.8916015625,1924.300048828125,30.100000381469727,3438.5,101.51000213623047,40.040000915527344,1.181404709815979,0.14962220191955566,0.009532252326607704,0.3979076479076479,0.1311183261183261,0.1890848214285714,9.470077465493492,8.14279060875989,3.404525184428243,4.6201573368408715,7.562317569600999,3.689878977312338,0.16670416252261355,-1.8996418159000406,-4.6530742485677115
2020-10-23,12931.5390625,1899.9000244140625,28.469999313354492,3464.89990234375,102.30000305175781,40.61000061035156,1.181404709815979,0.14962220191955566,0.009532252326607704,0.35,0.2,0.1311183261183261,9.467424495038115,8.150439022994249,3.3488508771717336,4.627909702789035,7.549556545040677,3.7040143567277943,0.16670416252261355,-1.8996418159000406,-4.6530742485677115
2020-10-24,13108.0625,1899.9000244140625,28.469999313354492,3464.89990234375,102.30000305175781,40.61000061035156,1.181404709815979,0.14962220191955566,0.009532252326607704,0.3892857142857142,0.2261904761904761,0.2,9.480982777887899,8.150439022994249,3.3488508771717336,4.627909702789035,7.549556545040677,3.7040143567277943,0.16670416252261355,-1.8996418159000406,-4.6530742485677115
2020-10-25,13031.173828125,1899.9000244140625,28.469999313354492,3464.89990234375,102.30000305175781,40.61000061035156,1.181404709815979,0.14962220191955566,0.009532252326607704,0.8,-0.15,0.2261904761904761,9.475099752640388,8.150439022994249,3.3488508771717336,4.627909702789035,7.549556545040677,3.7040143567277943,0.16670416252261355,-1.8996418159000406,-4.6530742485677115
2020-10-26,13075.248046875,1895.5,29.3799991607666,3441.419921875,101.13999938964844,39.689998626708984,1.1848341226577759,0.14957073330879211,0.009550459682941437,0.2206349206349206,0.065079365079365,-0.15,9.478476259833482,8.143639433189092,3.3803141421809455,4.616505689617117,7.54723793495639,3.6810992321945446,0.16960278390934277,-1.899985865543004,-4.651165991308501
2020-10-27,13654.21875,1904.5999755859375,32.040000915527344,3403.14990234375,100.48999786376953,38.59000015258789,1.1809443235397339,0.14900243282318115,0.009541438892483711,0.5107196969696969,0.1785353535353535,0.065079365079365,9.521803818796135,8.132456723587666,3.4669851507746694,4.610058198802728,7.552027278941473,3.6529931795036057,0.16631439261514172,-1.9037926454976162,-4.652110977590864
2020-10-28,13271.28515625,1870.9000244140625,34.689998626708984,3342.47998046875,98.16999816894531,38.970001220703125,1.17816162109375,0.14915578067302704,0.009565625339746475,0.3970833333333333,0.0695833333333333,0.1785353535353535,9.493357969377678,8.114468319569605,3.546451421394139,4.586700651052554,7.534174890540741,3.662792150674793,0.16395527538864088,-1.902764011326724,-4.649579300313062
2020-10-29,13437.8828125,1876.0999755859375,38.79999923706055,3277.169921875,96.80999755859375,37.38999938964844,1.1747430562973022,0.14863479137420654,0.009585981257259846,0.5420454545454546,0.2516414141414141,0.0695833333333333,9.505833072836326,8.094735500230607,3.6584202269658395,4.572750269513446,7.536950420036367,3.621403272665097,0.1610494481914931,-1.9062630464156374,-4.647453533466738
2020-10-30,13546.5224609375,1862.800048828125,40.810001373291016,3293.590087890625,97.0,36.06999969482422,1.1676785945892334,0.1489425003528595,0.009564070031046867,0.4412202380952381,0.1342261904761904,0.2516414141414141,9.513885148419634,8.09973346094504,3.7089271830685595,4.574710978503383,7.529836037320442,3.585461486454794,0.15501767067282748,-1.904194951188746,-4.649741907053303
2020-10-31,13780.9951171875,1862.800048828125,40.810001373291016,3293.590087890625,97.0,36.06999969482422,1.1676785945892334,0.1489425003528595,0.009564070031046867,0.245,0.1249999999999999,0.1342261904761904,9.531045756560264,8.09973346094504,3.7089271830685595,4.574710978503383,7.529836037320442,3.585461486454794,0.15501767067282748,-1.904194951188746,-4.649741907053303
2020-11-01,13737.109375,1862.800048828125,40.810001373291016,3293.590087890625,97.0,36.06999969482422,1.1676785945892334,0.1489425003528595,0.009564070031046867,0.1140625,0.0916666666666666,0.1249999999999999,9.52785616336674,8.09973346094504,3.7089271830685595,4.574710978503383,7.529836037320442,3.585461486454794,0.15501767067282748,-1.904194951188746,-4.649741907053303
